Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2019-03-15,2019,3,15,9.22,1.04,5.16,0.24,0,0.44,1
2019-03-16,2019,3,16,1.7,-3.54,-0.94,0,0,0.16,0.6
2019-03-17,2019,3,17,2.38,-6.04,-1.86,0,0,0.04,0.4
2019-03-18,2019,3,18,3.46,-4.16,-0.34,0,0.04,0.04,0.4
2019-03-19,2019,3,19,5.84,-4.6,0.64,0,0.12,0.2,0.4
2019-03-20,2019,3,20,,,,0.16,0,0.16,0.6
2019-03-21,2019,3,21,7.52,2.28,4.94,0.24,0,0.24,0.2
2019-03-22,2019,3,22,3.66,-3.26,0.2,0,0,0.04,0.4
2019-03-23,2019,3,23,5.4,-6.68,-0.66,0,0,0.04,0.4
2019-03-24,2019,3,24,9.4,-1.9,3.78,0,0,0,0.2
2019-03-25,2019,3,25,2.94,-4.32,-0.72,0,0,0,0.2
2019-03-26,2019,3,26,4,-4.1,-0.06,0,0,0,0.4
2019-03-27,2019,3,27,7.92,-3.14,2.38,0.16,0,0.16,0.2
2019-03-28,2019,3,28,11.58,-1.62,5,0.4,0,0.48,0
2019-03-29,2019,3,29,11.36,3.34,7.36,2.12,0,2.12,0
2019-03-30,2019,3,30,4.92,0.48,2.7,8.64,1.4,23.8,0.6
2019-03-31,2019,3,31,2.28,-2.96,-0.34,0,0.28,3.18,2
2019-04-01,2019,4,1,3.24,-5.08,-0.94,0,0,0.06,1.2
2019-04-02,2019,4,2,8.38,0.2,4.3,0,0,0,0
2019-04-03,2019,4,3,7.06,1.28,4.2,0.04,0.04,0.08,0
2019-04-04,2019,4,4,5.02,-1.68,1.7,0,0,0,0
2019-04-05,2019,4,5,4,-0.56,1.74,0,0,0,0
2019-04-06,2019,4,6,13.02,2.66,7.86,0,0,0,0
2019-04-07,2019,4,7,11.66,5.28,8.48,0.8,0,2.18,0
2019-04-08,2019,4,8,15.4,4.88,10.14,0.08,0,0.36,0
2019-04-09,2019,4,9,10.54,3.28,6.92,0,0,0,0
2019-04-10,2019,4,10,7.42,0.54,4,0,0,0,0
2019-04-11,2019,4,11,,,,0,0,0.52,0
2019-04-12,2019,4,12,13.58,3.58,8.58,0.6,0,1.16,0
2019-04-13,2019,4,13,15.56,2.44,9.02,0,0,0,0
2019-04-14,2019,4,14,4.36,1.72,3.06,11.64,0,21.2,0
2019-04-15,2019,4,15,,,,0.24,0,0.48,0
2019-04-16,2019,4,16,8.2,0.34,4.3,0.08,0,0.12,0
2019-04-17,2019,4,17,12.84,0.12,6.5,0.12,0,0.12,0
2019-04-18,2019,4,18,20.24,5.98,13.12,1.16,0,1.34,0
2019-04-19,2019,4,19,12.8,5.36,9.1,7.68,0,14.64,0
2019-04-20,2019,4,20,8.76,4.66,6.74,4.16,0,7.66,0
2019-04-21,2019,4,21,11.88,5.98,8.94,0,0,0,0
2019-04-22,2019,4,22,16.46,4.72,10.6,0,0,0,0
2019-04-23,2019,4,23,14.3,6.46,10.4,1.68,0,2.9,0
2019-04-24,2019,4,24,12.8,4.1,8.44,0,0,0,0
2019-04-25,2019,4,25,13.02,2.18,7.62,3.36,0,3.36,0
2019-04-26,2019,4,26,12.62,4.36,8.52,3.88,0,11.76,0
2019-04-27,2019,4,27,8.18,1.16,4.68,0,0,0,0
2019-04-28,2019,4,28,10.18,2.24,6.24,0,0,0,0
2019-04-29,2019,4,29,6.54,-0.4,3.08,0.24,0.08,0.46,0
2019-04-30,2019,4,30,10.16,3.48,6.84,1.68,0,1.84,0
2019-05-01,2019,5,1,8.7,4.92,6.84,4.08,0,10.02,0
2019-05-02,2019,5,2,9.4,4.7,7.06,3.56,0,4.52,0
2019-05-03,2019,5,3,11.2,5.42,8.32,2.72,0,7.22,0
2019-05-04,2019,5,4,12.72,6.78,9.76,0.04,0,0.2,0
2019-05-05,2019,5,5,17,5.26,11.14,0,0,0,0
2019-05-06,2019,5,6,22.26,6.14,14.22,0.44,0,0.44,0
2019-05-07,2019,5,7,14.56,6.04,10.32,0.52,0,1.54,0
2019-05-08,2019,5,8,11.16,4.32,7.76,0,0,0,0
2019-05-09,2019,5,9,15.7,7.72,11.72,4.4,0,6.98,0
2019-05-10,2019,5,10,16.14,5.78,11,1.52,0,5.7,0
2019-05-11,2019,5,11,12.74,2.24,7.5,0,0,0,0
2019-05-12,2019,5,12,9.9,4.98,7.44,2.88,0,4.62,0
2019-05-13,2019,5,13,,,,2.76,0,5.58,0
2019-05-14,2019,5,14,15.82,5.8,10.82,0.12,0,0.44,0
2019-05-15,2019,5,15,20.32,4.9,12.62,0.24,0,1.74,0
2019-05-16,2019,5,16,15.36,7.54,11.48,0.2,0,0.24,0
2019-05-17,2019,5,17,,,,0,0,0,0
2019-05-18,2019,5,18,,,,0,0,0,0
2019-05-19,2019,5,19,20.18,9.06,14.64,1.08,0,2.22,0
2019-05-20,2019,5,20,,,,0,0,0,0
2019-05-21,2019,5,21,,,,0,0,0,0
2019-05-22,2019,5,22,,,,0.16,0,0.16,0
2019-05-23,2019,5,23,,,,0.28,0,0.32,0
2019-05-24,2019,5,24,,,,0.76,0,0.76,0
2019-05-25,2019,5,25,19.62,10.32,14.98,9.84,0,18.6,0
2019-05-26,2019,5,26,23.26,13.18,18.24,0,0,0,0
2019-05-27,2019,5,27,22.96,10.68,16.84,0.72,0,0.72,0
2019-05-28,2019,5,28,12.96,9.2,11.1,1.32,0,2.5,0
2019-05-29,2019,5,29,15.6,10.52,13.08,0.12,0,0.16,0
2019-05-30,2019,5,30,22.12,9.88,16.02,0,0,0,0
2019-05-31,2019,5,31,18.22,9.24,13.74,0,0,0,0
2019-06-01,2019,6,1,,,,0.84,0,0.9,0
2019-06-02,2019,6,2,,,,0.64,0,1.82,0
2019-06-03,2019,6,3,,,,0,0,0,0
2019-06-04,2019,6,4,,,,0.28,0,0.28,0
2019-06-05,2019,6,5,,,,5.16,0,10.08,0
2019-06-06,2019,6,6,22.76,13.46,18.14,0,0,0,0
2019-06-07,2019,6,7,25.36,11.32,18.36,0,0,0,0
2019-06-08,2019,6,8,22.96,13.56,18.28,0,0,0,0
2019-06-09,2019,6,9,24.44,13.34,18.9,1.28,0,1.28,0
2019-06-10,2019,6,10,19.12,12.86,16,5.32,0,15.94,0
2019-06-11,2019,6,11,22.52,10.76,16.68,0,0,0.04,0
2019-06-12,2019,6,12,21.06,9.06,15.08,1.64,0,1.64,0
2019-06-13,2019,6,13,16.3,12.56,14.44,6.48,0,15.02,0
2019-06-14,2019,6,14,,,,0.08,0,0.08,0
2019-06-15,2019,6,15,20.08,12.9,16.5,0.08,0,0.16,0
2019-06-16,2019,6,16,,,,0,0,0,0
2019-06-17,2019,6,17,,,,0,0,0,0
2019-06-18,2019,6,18,,,,0,0,0,0
2019-06-19,2019,6,19,,,,0.2,0,0.2,0
2019-06-20,2019,6,20,22.22,16.18,19.22,11.12,0,18,0
2019-06-21,2019,6,21,23.36,14.34,18.88,0,0,0,0
2019-06-22,2019,6,22,24.66,13.36,19.02,0,0,0,0
2019-06-23,2019,6,23,25.94,12.82,19.42,0,0,0,0
2019-06-24,2019,6,24,23.72,14.08,18.92,5.52,0,11.8,0
2019-06-25,2019,6,25,25.5,16.64,21.1,0,0,0.06,0
2019-06-26,2019,6,26,28.96,17.48,23.24,0.24,0,0.28,0
2019-06-27,2019,6,27,,,,0,0,0,0
2019-06-28,2019,6,28,,,,2.4,0,8.86,0
2019-06-29,2019,6,29,,,,0,0,0.58,0
2019-06-30,2019,6,30,,,,0,0,0,0
2019-07-01,2019,7,1,,,,0,0,0,0
2019-07-02,2019,7,2,,,,0,0,0,0
2019-07-03,2019,7,3,,,,0,0,0,0
2019-07-04,2019,7,4,,,,0,0,0,0
2019-07-05,2019,7,5,,,,0,0,0,0
2019-07-06,2019,7,6,,,,0,0,0,0
2019-07-07,2019,7,7,,,,0,0,0,0
2019-07-08,2019,7,8,,,,0,0,0,0
2019-07-09,2019,7,9,,,,0,0,0,0
2019-07-10,2019,7,10,,,,0,0,0,0
2019-07-11,2019,7,11,,,,0,0,0,0
2019-07-12,2019,7,12,,,,0,0,0,0
2019-07-13,2019,7,13,,,,0,0,0,0
2019-07-14,2019,7,14,,,,0,0,0,0
2019-07-15,2019,7,15,,,,0,0,0,0
2019-07-16,2019,7,16,,,,0,0,0,0
2019-07-17,2019,7,17,,,,0,0,0,0
2019-07-18,2019,7,18,,,,0,0,0,0
2019-07-19,2019,7,19,,,,0,0,0,0
2019-07-20,2019,7,20,,,,0,0,0,0
2019-07-21,2019,7,21,,,,0,0,0,0
2019-07-22,2019,7,22,,,,0,0,0,0
2019-07-23,2019,7,23,,,,0,0,0,0
2019-07-24,2019,7,24,,,,0,0,0,0
2019-07-25,2019,7,25,,,,0,0,0,0
2019-07-26,2019,7,26,,,,0,0,0,0
2019-07-27,2019,7,27,,,,0,0,0,0
2019-07-28,2019,7,28,,,,0,0,0,0
2019-07-29,2019,7,29,,,,0,0,0,0
2019-07-30,2019,7,30,,,,0,0,0,0
2019-07-31,2019,7,31,,,,0,0,0,0
2019-08-01,2019,8,1,,,,0,0,0,0
2019-08-02,2019,8,2,,,,0,0,0,0
2019-08-03,2019,8,3,,,,0,0,0,0
2019-08-04,2019,8,4,,,,0,0,0,0
2019-08-05,2019,8,5,,,,0,0,0,0
2019-08-06,2019,8,6,,,,0,0,0,0
2019-08-07,2019,8,7,,,,0,0,0,0
2019-08-08,2019,8,8,,,,0,0,0,0
2019-08-09,2019,8,9,,,,0,0,0,0
2019-08-10,2019,8,10,,,,0,0,0,0
2019-08-11,2019,8,11,,,,0,0,0,0
2019-08-12,2019,8,12,,,,0,0,0,0
2019-08-13,2019,8,13,,,,0,0,0,0
2019-08-14,2019,8,14,,,,0,0,0,0
2019-08-15,2019,8,15,,,,0,0,0,0
2019-08-16,2019,8,16,,,,0,0,0,0
2019-08-17,2019,8,17,,,,0,0,0,0
2019-08-18,2019,8,18,,,,0,0,0,0
2019-08-19,2019,8,19,,,,0,0,0,0
2019-08-20,2019,8,20,,,,0,0,0,0
2019-08-21,2019,8,21,,,,0,0,0,0
2019-08-22,2019,8,22,,,,0,0,0,0
2019-08-23,2019,8,23,,,,0,0,0,0
2019-08-24,2019,8,24,,,,0,0,0,0
2019-08-25,2019,8,25,,,,0,0,0,0
2019-08-26,2019,8,26,,,,0,0,0,0
2019-08-27,2019,8,27,,,,0,0,0,0
2019-08-28,2019,8,28,,,,0,0,0,0
2019-08-29,2019,8,29,,,,0,0,0,0
2019-08-30,2019,8,30,,,,0,0,0,0
2019-08-31,2019,8,31,,,,0,0,0,0
2019-09-01,2019,9,1,,,,0,0,0,0
2019-09-02,2019,9,2,,,,0,0,0,0
2019-09-03,2019,9,3,,,,0,0,0,0
2019-09-04,2019,9,4,,,,0,0,0,0
2019-09-05,2019,9,5,,,,0,0,0,0
2019-09-06,2019,9,6,,,,0,0,0,0
2019-09-07,2019,9,7,,,,0,0,0,0
2019-09-08,2019,9,8,,,,0,0,0,0
2019-09-09,2019,9,9,,,,0,0,0,0
2019-09-10,2019,9,10,,,,0,0,0,0
2019-09-11,2019,9,11,,,,0,0,0,0
2019-09-12,2019,9,12,,,,0,0,0,0
2019-09-13,2019,9,13,,,,0,0,0,0
2019-09-14,2019,9,14,,,,0,0,0,0
2019-09-15,2019,9,15,,,,0,0,0,0
2019-09-16,2019,9,16,,,,0,0,0,0
2019-09-17,2019,9,17,,,,0,0,0,0
2019-09-18,2019,9,18,,,,0,0,0,0
2019-09-19,2019,9,19,,,,0,0,0,0
2019-09-20,2019,9,20,,,,0,0,0,0
2019-09-21,2019,9,21,,,,0,0,0,0
2019-09-22,2019,9,22,,,,0,0,0,0
2019-09-23,2019,9,23,,,,0,0,0,0
2019-09-24,2019,9,24,,,,0,0,0,0
2019-09-25,2019,9,25,,,,0,0,0,0
2019-09-26,2019,9,26,,,,0,0,0,0
2019-09-27,2019,9,27,,,,0,0,0,0
2019-09-28,2019,9,28,,,,0,0,0,0
2019-09-29,2019,9,29,,,,0,0,0,0
2019-09-30,2019,9,30,,,,0,0,0,0
2019-10-01,2019,10,1,,,,0,0,0,0
2019-10-02,2019,10,2,,,,0,0,0,0
2019-10-03,2019,10,3,,,,0,0,0,0
2019-10-04,2019,10,4,,,,0,0,0,0
2019-10-05,2019,10,5,,,,0,0,0,0
2019-10-06,2019,10,6,,,,0,0,0,0
2019-10-07,2019,10,7,,,,0,0,0,0
2019-10-08,2019,10,8,,,,0,0,0,0
2019-10-09,2019,10,9,,,,0,0,0,0
2019-10-10,2019,10,10,,,,0,0,0,0
2019-10-11,2019,10,11,,,,0,0,0,0
2019-10-12,2019,10,12,,,,0,0,0,0
2019-10-13,2019,10,13,,,,0,0,0,0
2019-10-14,2019,10,14,,,,0,0,0,0
2019-10-15,2019,10,15,,,,0,0,0,0
2019-10-16,2019,10,16,,,,0,0,0,0
2019-10-17,2019,10,17,,,,0,0,0,0
2019-10-18,2019,10,18,,,,0,0,0,0
2019-10-19,2019,10,19,,,,0,0,0,0
2019-10-20,2019,10,20,,,,0,0,0,0
2019-10-21,2019,10,21,,,,0,0,0,0
2019-10-22,2019,10,22,,,,0,0,0,0
2019-10-23,2019,10,23,,,,0,0,0,0
2019-10-24,2019,10,24,,,,0,0,0,0
2019-10-25,2019,10,25,,,,0,0,0,0
2019-10-26,2019,10,26,,,,0,0,0,0
2019-10-27,2019,10,27,,,,0,0,0,0
2019-10-28,2019,10,28,,,,0,0,0,0
2019-10-29,2019,10,29,,,,0,0,0,0
2019-10-30,2019,10,30,,,,0,0,0,0
2019-10-31,2019,10,31,,,,0,0,0,0
2019-11-01,2019,11,1,,,,0,0,0,0
2019-11-02,2019,11,2,,,,0,0,0,0
2019-11-03,2019,11,3,,,,0,0,0,0
2019-11-04,2019,11,4,,,,0,0,0,0
2019-11-05,2019,11,5,,,,0,0,0,0
2019-11-06,2019,11,6,,,,0,0,0,0
2019-11-07,2019,11,7,,,,0,0,0,0
2019-11-08,2019,11,8,,,,0,0,0,0
2019-11-09,2019,11,9,,,,0,0,0,0
2019-11-10,2019,11,10,,,,0,0,0,0
2019-11-11,2019,11,11,,,,0,0,0,0
2019-11-12,2019,11,12,,,,0,0,0,0
2019-11-13,2019,11,13,,,,0,0,0,0
2019-11-14,2019,11,14,,,,0,0,0,0
2019-11-15,2019,11,15,,,,0,0,0,0
2019-11-16,2019,11,16,,,,0,0,0,0
2019-11-17,2019,11,17,,,,0,0,0,0
2019-11-18,2019,11,18,,,,0,0,0,0
2019-11-19,2019,11,19,,,,0,0,0,0
2019-11-20,2019,11,20,,,,0,0,0,0
2019-11-21,2019,11,21,,,,0,0,0,0
2019-11-22,2019,11,22,,,,0,0,0,0
2019-11-23,2019,11,23,,,,0,0,0,0
2019-11-24,2019,11,24,,,,0,0,0,0
2019-11-25,2019,11,25,,,,0,0,0,0
2019-11-26,2019,11,26,,,,0,0,0,0
2019-11-27,2019,11,27,,,,0,0,0,0
2019-11-28,2019,11,28,,,,0,0,0,0
2019-11-29,2019,11,29,,,,0,0,0,0
2019-11-30,2019,11,30,,,,0,0,0,0
2019-12-01,2019,12,1,,,,0,0,0,0
2019-12-02,2019,12,2,,,,0,0,0,0
2019-12-03,2019,12,3,,,,0,0,0,0
2019-12-04,2019,12,4,,,,0,0,0,0
2019-12-05,2019,12,5,,,,0,0,0,0
2019-12-06,2019,12,6,,,,0,0,0,0
2019-12-07,2019,12,7,,,,0,0,0,0
2019-12-08,2019,12,8,,,,0,0,0,0
2019-12-09,2019,12,9,,,,0,0,0,0
2019-12-10,2019,12,10,,,,0,0,0,0
2019-12-11,2019,12,11,,,,0,0,0,0
2019-12-12,2019,12,12,,,,0,0,0,0
2019-12-13,2019,12,13,,,,0,0,0,0
2019-12-14,2019,12,14,,,,0,0,0,0
2019-12-15,2019,12,15,,,,0,0,0,0
2019-12-16,2019,12,16,,,,0,0,0,0
2019-12-17,2019,12,17,,,,0,0,0,0
2019-12-18,2019,12,18,,,,0,0,0,0
2019-12-19,2019,12,19,,,,0,0,0,0
2019-12-20,2019,12,20,,,,0,0,0,0
2019-12-21,2019,12,21,,,,0,0,0,0
2019-12-22,2019,12,22,,,,0,0,0,0
2019-12-23,2019,12,23,,,,0,0,0,0
2019-12-24,2019,12,24,,,,0,0,0,0
2019-12-25,2019,12,25,,,,0,0,0,0
2019-12-26,2019,12,26,,,,0,0,0,0
2019-12-27,2019,12,27,,,,0,0,0,0
2019-12-28,2019,12,28,,,,0,0,0,0
2019-12-29,2019,12,29,,,,0,0,0,0
2019-12-30,2019,12,30,,,,0,0,0,0
2019-12-31,2019,12,31,,,,0,0,0,0
